call_id,primary_call_reason
1953349630,Upgrade
2444517954, Baggage
7412589272,Voluntary Change
9751219271,Seating
1417266185,IRROPS
0838569514,Voluntary Change
2593478691,Voluntary Change
0101923492,Communications
8227025173,Voluntary Change
7737744015,IRROPS
8559635733,Products & Services
8324029239,Booking
4767703074,Post Flight
2812442709,IRROPS
2558148125,Other  Topics
0148803511,Voluntary Change
5824373368,IRROPS
7735487026,Upgrade
2437546196,Mileage   Plus
3119449394,IRROPS
2982209399,Check In
7766898781,Seating
3879949359,Upgrade
7727292422,Voluntary Change
1180989342,Voluntary Change
4085357095,Digital   Support
5081048398,Voluntary Change
6787754968,IRROPS  
0171917558,Products & Services
6035355910,Voluntary Change
6430403218,Booking
2366362290,Voluntary  Cancel
5456701634,Voluntary  Cancel
2794446025, Baggage
4170814391, Baggage
8912513126,Digital   Support
6514805860,Voluntary Change
1910212923,Seating
0516820647, Baggage
4519202279,Mileage   Plus
2733545928,IRROPS
8701151561,Seating
0332548926,Upgrade
4658782771,Seating
7164966386,Mileage   Plus
4072386059,IRROPS
3904729897,Check In
0417573591,IRROPS
8389676438,Voluntary Change
2555962658,Post Flight
5211118356,Check In
6127467655,Post Flight
8682889519,Voluntary Change
0010548870,IRROPS
9942388981,Upgrade
0434293045,Seating
7450703606,Booking
7569454053,Seating
4704309625,Voluntary Change
0275184078,Upgrade
5412334384,Booking
0384751816,Communications
1547044737,Booking
0316794776,Mileage   Plus
5530819865,Voluntary Change
9859076348,Communications
6379426245,IRROPS
3959588032,IRROPS
6073323445,Other  Topics
3192034331,Seating
8020538212,IRROPS
9678829844,IRROPS
8183115419,Booking
1231178685,Voluntary Change
1557205938,Check In
1975034573,Upgrade
1147827186,Seating
2377843816,Voluntary Change
2238655547, Baggage
9316408757,Voluntary Change
4337612301,Mileage   Plus
5822856342,Voluntary Change
4371670233,Voluntary Change
0422216587,Voluntary Change
9161991227,IRROPS
1129110468,Seating
6644801676,Communications
0477020134,Voluntary Change
8805288955,Mileage   Plus
9356248560,Digital   Support
7576337123,Seating
9134892571,IRROPS
2370726480,Post Flight
6858144977,Mileage   Plus
4565273072,Voluntary Change
7819585281,IRROPS
2555815221,Post Flight
1447771268,Voluntary Change
4434470995,Seating
6812048535,Voluntary  Cancel
6299264429,Other  Topics
4401395568,Communications
6760768638,Seating
6424605276,IRROPS
8063384580,Products & Services
3254891723,Voluntary Change
7993534557,Communications
4488061780,Products & Services
7161839492,Voluntary Change
1188224550,Mileage   Plus
0183973212,IRROPS
4506255909,Booking
1909602209,IRROPS
6241316537,Checkout
2027234623,Post Flight
9272953495,Voluntary Change
2645707102,Voluntary  Cancel
9815944307,IRROPS
5468139523,IRROPS
7497084240,IRROPS
1590241943, Baggage
5537988697,Voluntary Change
0562226172,Voluntary Change
8063757558,IRROPS
8308442006,Products & Services
7375608133,Post Flight
5254880683,Voluntary Change
9201298209,Voluntary Change
5425266521,Seating
6062868671,Voluntary Change
5135803823,Check In
5493904948,ETC
6468736882,Mileage   Plus
8314213195,Voluntary Change
4729597079, Baggage
5497695493,IRROPS
5410082235,Voluntary  Cancel
2448166975,Seating
3622265041,Post Flight
1813836727,Other  Topics
9934096574,Seating
7520749442,Voluntary  Cancel
8627267239,Seating
3969850377,IRROPS
7576152753,Voluntary Change
1249520856,Check In
5460259372,Voluntary  Cancel
8946222765,IRROPS
6432245207,Products & Services
0036141126,Checkout
5845868701,Mileage   Plus
1394423430,Voluntary Change
7151676558,Voluntary Change
1793390468,Communications
6686558610,Mileage   Plus
7607166761,Voluntary Change
8682986321,IRROPS
2114775675,Voluntary Change
2937935285,Products & Services
5061656939,IRROPS
7606391920,Voluntary  Cancel
5808924481,Voluntary Change
5388689631, Baggage
0948609160,Seating
2174209751,Checkout
0558652006,Voluntary Change
2855811804,Voluntary Change
2802780703,Check In
5298474428,Voluntary  Cancel
5823832172,IRROPS
7536731532,IRROPS
0622530841,Upgrade  
2193444731,Schedule Change
5028658323,Digital   Support
5901992646,IRROPS
5060085716,Other  Topics
0806954509,Digital   Support
4911845855,Booking
4472120035,Voluntary Change
9599632503,IRROPS
6189735046,Voluntary Change
3675684596,Seating
3581100255,Communications
2880036753,Communications
1683142891,Mileage   Plus
6083993193,Check In
0980543210, Baggage
6556379575,Post Flight
1892046328,Post Flight
8764086930,IRROPS
0837705057,Communications
2350987523,Booking
7716226309,IRROPS
9968513946,Seating
3076022796,IRROPS
1636954651,Digital   Support
6564609238,IRROPS
8272614895,IRROPS
4484424623,IRROPS
1680042754,Checkout  
9998724389,Digital   Support
2015876485,Seating
2203460431,Mileage   Plus
0391031685,IRROPS
4486101882,Upgrade
8668196038,Checkout
8948034115,Voluntary Change
6949949527,Mileage   Plus
4021383813,Seating
8207976303,Post Flight
1772566372,IRROPS
1600070892,Digital   Support
4472886752,Mileage   Plus
6799502935,Voluntary Change
5154516964,Voluntary Change  
1120807950,Voluntary Change
2461477818,Checkout
0943243619,Booking
2725944732,Upgrade
9747708432,Voluntary Change
9509463570,Voluntary Change  
5508788187,Post Flight
7996478014, Baggage
1435932999,Upgrade
0728093539,Schedule Change
9276486361,Communications
1922158700,Checkout
4667995203,Seating
6776309408,IRROPS
2533129155,Mileage   Plus
8728783803,Seating
6249471172,Seating
8124325105, Baggage
8349971043,Mileage   Plus
4793363329,Voluntary  Cancel
7062175869,Mileage   Plus
2219670092,Seating
1455267193,Voluntary  Cancel
7072564836,Booking
7556453855,Voluntary Change
6860650835,Mileage   Plus
3504655997,Other  Topics
7946995905,Post Flight
1700108750,Products & Services
0189796157,Voluntary Change
1964152603,Voluntary Change
9032878084,Products & Services
7049471489,IRROPS
4259539709, Baggage
9694688002,Disability
8131973205,Booking
6902775016,Mileage   Plus
8631851385,Traveler  Updates
2224647929,Mileage   Plus
2268335251,Voluntary Change  
3310997474,Products & Services
6021198235,Voluntary Change
7163347975,IRROPS
4028601669,Check In
3153711859,IRROPS
4651159226,Voluntary Change
1186737943,Seating
7153595703,Mileage Plus
6427973863,Post Flight
1599988892,Check In
3670759426,Post Flight
0016352073,Voluntary Change
4345619520,Post Flight
3094916122,Check In
8898304569,Voluntary Change
4883037786,Communications
2303741589,IRROPS
8551459897,Communications
2284509497,Booking
4318717861,IRROPS
3543937829,Mileage Plus
7129988380,Other  Topics
6230026152,Check In
6978395232,Booking
7430465793,Mileage Plus
0659327256,Voluntary Change
0096841770,Disability
2943135688,Seating
8713074746,Voluntary Change
4582975130,Mileage Plus
0850546231,Upgrade
2529197691, Baggage
7929539484,Checkout
5391473675,Communications
9232840891,Mileage Plus
2047541058,IRROPS
4069621283,IRROPS
6915179413,Traveler  Updates
7889581111,Products & Services
8378632350,IRROPS
2250578254,Mileage Plus
5456990824,Seating  
9454398647,Mileage Plus  
5304399601,Communications
1562509245,Seating
1736425935,Checkout
9445708899,Voluntary Change
9400611980,IRROPS
3823293972,Products & Services
3654275468,Communications
3443001728,IRROPS
2854341246,IRROPS
0011151468,Seating
0298167081,IRROPS
4107851600,Voluntary Change  
8963068283,Upgrade
8413110029,IRROPS
4988528798,Booking
4773292011,IRROPS
2350905212,Seating
6194397161,Post Flight
6600635831,Voluntary Change
7417706305,IRROPS
0123770765,Communications
1642513155,Other  Topics
8877702236,Products & Services
0768209102,Traveler  Updates
3932440213,IRROPS
5310762990,Voluntary Change
9282760188,Seating
2178664276,IRROPS  
2320667193,Voluntary Change
8178170892,Mileage Plus
8498231602,IRROPS
5480153506,IRROPS
8327007570,Post Flight
0032315819,Voluntary  Cancel
7124038614,Digital   Support
6697021347,Mileage Plus
5366517308,Seating
9828262686,Voluntary Change
4330659974,IRROPS
5273628663,Check In
6031315439,Voluntary Change
7530130233,IRROPS
5109077169, Baggage
2088791019,Post Flight
5252413208,Seating
5887084436,Voluntary Change
4348215174,IRROPS
2423303543,IRROPS
2840278071,Voluntary Change
2971339441,Mileage Plus
3968720486,Communications
0489499362,Check In
7368376729,Voluntary Change
4277990670, Baggage
4277063467,Seating
1923694213,Mileage Plus
5610113427,Post Flight
2117664241, Baggage
1844374174,Digital   Support
8859911139,Booking
6182144563,Voluntary Change
2693422838,Voluntary  Cancel
0806418926,IRROPS
3660429807,Voluntary Change
0627564848,Mileage Plus
4914560731,Mileage Plus
2112494711,IRROPS
9397309729,Post Flight
7565873991,IRROPS
0834179277,ETC
4201096457,Upgrade  
1993702136,Voluntary Change
2089620150,IRROPS
9406030019,Booking
8592327926,IRROPS
3057504055,Digital   Support
7176363545,Checkout
6616583282,Booking
1355273305,Products & Services
3530529735,Checkout
3199667300,Voluntary Change
6386358291,Seating
3392108033,Communications
9260284788,Check In
5597421327,Voluntary Change
8709135602,Products & Services
5207762110,Voluntary Change
4306302415,Upgrade
6824542517,IRROPS
0256667675,Voluntary Change
4066381046,Mileage Plus
5849978860,Seating
5949941804,Products & Services
6491160133,IRROPS
1176734698,IRROPS
9427502523,Checkout
0017813669,Seating
8257815013,IRROPS
4478204052,IRROPS
6653024602,Seating
8853060053,Voluntary Change
5954299905,Products & Services
4837646327,Unaccompanied Minor
4431072409,Voluntary Change
3345407622,Products & Services
6917164168,Post Flight
1529755398,Seating
0083090999,Voluntary Change
7132980792,IRROPS
6116320953,IRROPS
5559205626,Other  Topics
1988744906,Mileage Plus
6376184262,Checkout
6031599224,Post Flight
5549658115,IRROPS
5890420606,Post Flight
6988918805,Traveler  Updates
0138723086,Seating
1531408327,Seating
0027600534,Check In
1112985476,Booking
7166831993,Upgrade
8107504870,Booking
1740100785,IRROPS
4050938234,IRROPS
5796644279,IRROPS
8829381781,IRROPS
4269105724,Checkout
2437081566,Voluntary Change
2419936137,Mileage Plus  
5882531566,Digital   Support
1781081458,Voluntary Change
2999074386,Seating
8755981066,Communications
0355634269,IRROPS
8295169268,Check In
2687946108,IRROPS
9044151386,IRROPS
4355119691,Voluntary Change
4511298797,Mileage Plus
6411632873,IRROPS
3590669501,Checkout
4956691542,Seating
6287497374,Seating
8903060842,Voluntary Change
2998096258,Post Flight
9271595069,IRROPS
4715161788,Voluntary  Cancel
3790550678,IRROPS
3284661385,Check In
2948142155,Post Flight
5903688047,Seating
2412973255,IRROPS
4725134538,Mileage Plus
4794936398,Voluntary Change
6702953855,Voluntary Change
7682335679, Baggage
3427721504,Seating
0568818745,Seating
2387945173,IRROPS
5108283018,IRROPS
3337152097,Voluntary Change
4775649225,IRROPS
3900188698,Seating
7675791924,Seating
4716360419,Voluntary  Cancel
3420313522,Communications
0177265742,Voluntary Change
2958353468, Baggage
9005973594,Mileage Plus
7211428088,Products & Services
4252302674,Post Flight
4727871398,IRROPS
3260166509,Products & Services
2648096195,Voluntary Change
8356283492,Products & Services
4254980639,IRROPS
5875293727,Products & Services
2236880455,Mileage Plus
8124588199,IRROPS
9093438360,IRROPS
3390767206,Upgrade
0498794926,Upgrade
3825238406,Post Flight
5297101477,Voluntary Change
2055915037,IRROPS
0796763659,IRROPS
9057499187,Seating
8843185110,Booking
2846006963,Products & Services
4580091705,Voluntary  Cancel
5097621862,Voluntary Change
5877893970,IRROPS
7367464672,Booking
2737657060,IRROPS
3550752425,Post Flight
4738330333,IRROPS
2562565576,Seating
3361299468,Voluntary Change
4051964048,Seating
5843724709,Communications
6734874735,Upgrade
8152615841,IRROPS
7341381345,Traveler  Updates
4572917718,Other  Topics
0456778423,Voluntary Change
7672726969,Seating
8322506525,Checkout
5621563198,IRROPS
8874337047,Booking
5632745524,Booking
6103139628,Seating
6226702468, Baggage
7510165546,Post Flight
9759668685,Post Flight
7999731573,IRROPS
2246606601,Voluntary Change
1423655484,ETC
3343677291,Voluntary Change
7574895296,Post Flight
8945594647,Seating
0427971052,Seating
7145140901,Booking
3575664624,IRROPS
1308757683,Schedule Change
9897935110,Communications
9852348564,Check In
6739909293,IRROPS
8673392782,IRROPS
9350544449,IRROPS
9891592307,Checkout
2602070384,Seating
6357209821,IRROPS
6296660211,Voluntary Change
0212490730,IRROPS
1114810074,Voluntary Change
5841525649,Seating
1077088928,IRROPS
8275254713,Upgrade
5545002607,Mileage Plus
3747930098,Voluntary  Cancel
8665938363,Seating
4995579571,Voluntary Change
0271135104,IRROPS
5413056783,IRROPS
0928150810,Post Flight
4279079999,Upgrade
3016839846,IRROPS
3522597176,Seating
7689056001,Mileage Plus
4310706350,Mileage Plus
0363615588,Traveler  Updates
5016729860,IRROPS
7913491052,Mileage Plus
5105549311,IRROPS
6019432373,IRROPS
7236329422,IRROPS
2430812642,IRROPS
4831043655,Checkout
7621353621,Check In
0689677307,Post Flight
3607559102,Checkout
7290828226,Seating
9420548346,Voluntary Change
5436701394, Baggage
1340224534,IRROPS
0137433437,Seating
0605012148,IRROPS
6572325460,Voluntary Change
7133504509,Upgrade
0289064752,IRROPS
3642038868,IRROPS
4766280845,Voluntary  Cancel
2337340806,IRROPS
5931503046,Checkout
0006527645,Mileage Plus
2702143879, Baggage
2267640102,Voluntary Change
9434826575,IRROPS
2553847824,Products & Services
7394639158,Products & Services
7784530938,Mileage Plus
8516908128,Digital   Support
1523135745,IRROPS
2431135505,Voluntary Change
1110237711,Communications
5052305665,Check In
5219410199,Post Flight
4237589784,Upgrade
8175003068,Mileage Plus
2637315034,Mileage Plus
1240780001,Voluntary Change
7946822162,Booking
0617554335,Booking
5922975092,IRROPS  
8527413696,Other  Topics
5974801953,Mileage Plus
0873372963,Booking
8771587596,Communications
7329060076,Checkout
4851025000,IRROPS
4784166476,Communications
3868868064,Booking
2474017044,Checkout
4422593083,IRROPS
8562829114,Post Flight
0547719336,Voluntary Change
3532135882,Voluntary Change
0167191482,Communications
0733203555,Digital   Support
4842708127,Post Flight
5291598409,IRROPS
3861209991,Seating
5237501633,Products & Services
4275309086,Products & Services
8053740839,IRROPS
5857770128,Digital   Support
2370577737,IRROPS
3514999796,Schedule Change
9400545662,IRROPS
8567147597,Post Flight
9056055733,IRROPS
7726744705,Products & Services
6090086778,Voluntary Change
3009146906,Products & Services
1877390113,Products & Services
5383126059,Checkout
1271683438,Checkout
0861246206,Checkout
2635760797,Booking
2261446423,Schedule Change
1361012314,Booking
7164288267,Communications
2698752324,Upgrade
2378678136,Check In
4986721958,Products & Services
8291231950,Traveler  Updates
8768562757,IRROPS
3109408693,Traveler  Updates
9530079111,Voluntary Change
4656121921,Voluntary Change
7624823637,Checkout
2656798083,Voluntary Change
1116872865,Seating
6213265521,Communications
2672488867,IRROPS
2240985111,Communications
4849690421,Booking
2763488703,Products & Services
