call_id,agent_id,agent_tone,customer_tone,average_sentiment,silence_percent_average
7648813153,825827,neutral,angry,-0.07,0.58
1315927788,715813,calm,calm,0.06,0.15
6803732981,784648,frustrated,frustrated,-0.31,0.13
3707244052,422969,neutral,angry,-0.2,0.18
1877881013,686999,neutral,angry,-0.09,0.56
0110113510,882260,neutral,neutral,-0.11,0.11
0641611522,289402,neutral,angry,-0.1,0.49
8131828540,462743,frustrated,angry,-0.33,0.04
7220932488,607742,neutral,angry,-0.06,0.04
8115658559,462743,neutral,angry,0,0.34
6258087915,499403,calm,neutral,0.06,0.03
9710781341,619806,angry,neutral,-0.57,0.02
3826939907,915618,calm,frustrated,0.09,0.51
7073387644,607742,neutral,angry,-0.2,0.13
8490938969,600666,neutral,neutral,0,0.12
8730054794,619806,neutral,frustrated,-0.16,0.06
1889587160,499403,neutral,frustrated,-0.2,0.26
7743968149,645129,neutral,angry,0,0.61
2821741734,192245,neutral,calm,-0.03,0.23
3513793111,390819,calm,angry,0.04,0.33
5666367878,499403,neutral,angry,-0.05,0.14
3008611562,436472,calm,neutral,0.11,0.19
8245050533,153460,calm,neutral,0.06,0.22
2458769648,600666,calm,angry,0.19,0.25
1784620848,289402,neutral,frustrated,0,0.11
4624041541,293576,neutral,neutral,-0.02,0.43
7230325525,462743,calm,neutral,0.1,0.42
4946178668,645129,neutral,angry,-0.03,0.7
3397117730,131036,calm,calm,0.18,0.24
1474286295,290097,frustrated,calm,-0.46,0.4
2823199606,607742,frustrated,calm,-0.26,0.48
5147770339,600666,calm,polite,0.01,0.38
2797353799,715813,neutral,frustrated,-0.01,0.27
7778944962,289402,calm,frustrated,0.08,0.01
7155285920,422969,calm,neutral,0.09,0.58
7132443825,686999,neutral,angry,-0.06,0.04
6341990054,882260,neutral,angry,-0.05,0.36
5226875352,149315,neutral,angry,0,0.3
6546179208,251287,neutral,calm,-0.07,0.47
4036841348,436472,neutral,polite,-0.22,0.21
8318901171,542034,neutral,neutral,-0.1,0.19
9384780326,499403,frustrated,frustrated,-0.28,0.38
3409270010,215457,neutral,neutral,0,0.69
3573755634,757349,neutral,angry,0,0.46
5844600579,153460,neutral,angry,-0.03,0.22
6790249357,931734,calm,calm,0.05,0.7
8513208037,607742,calm,polite,0.08,0.26
7174026649,782403,neutral,polite,-0.1,0.26
9523808268,965878,neutral,neutral,-0.07,0.64
5549013191,594957,neutral,neutral,-0.07,0.38
7123615610,204674,neutral,frustrated,-0.08,0.29
2987351970,347606,calm,frustrated,0.09,0.09
3355243007,171021,neutral,frustrated,-0.03,0.19
7341952760,782403,calm,frustrated,0.09,0.61
9772502045,819946,neutral,frustrated,-0.09,0.65
2652362807,391212,neutral,neutral,-0.07,0.74
9746064295,784648,neutral,angry,-0.05,0.4
8313854909,645129,neutral,angry,0,0.04
3693330914,192245,neutral,frustrated,-0.09,0.33
4326326785,926550,calm,neutral,0.02,0.55
1706558022,390819,neutral,calm,-0.03,0.46
0380760544,422969,neutral,polite,-0.08,0.09
9920088113,645129,neutral,frustrated,-0.16,0.67
3965997730,686999,neutral,frustrated,-0.03,0.17
4105180930,149315,neutral,polite,-0.06,0.62
7330107501,600666,angry,neutral,-0.65,0.04
7738282291,696673,neutral,polite,-0.05,0.47
2590909415,715813,calm,angry,0.03,0.08
2985093760,422969,neutral,polite,-0.04,0.25
7335200990,619806,frustrated,angry,-0.26,0.11
3072744236,251287,calm,neutral,0.04,0.33
7108225667,542034,neutral,neutral,-0.1,0.38
2570160150,757349,neutral,frustrated,-0.02,0.22
5651850536,926550,neutral,frustrated,-0.21,0.28
3816825928,931734,frustrated,polite,-0.41,0.01
7412339540,965878,neutral,polite,-0.02,0.15
1529054189,192245,calm,neutral,0.16,0.14
1896040705,782403,neutral,neutral,0,0.15
2618339048,391212,calm,neutral,0.02,0.32
0243041374,663804,frustrated,frustrated,-0.36,0.03
5108218875,290097,neutral,polite,-0.11,0.44
6358933179,696673,neutral,angry,-0.04,0.24
2340525438,715813,calm,polite,0.35,0.26
3259562522,663804,neutral,neutral,-0.02,0.14
4408678836,819946,neutral,calm,-0.1,0.6
3297807483,290097,neutral,angry,-0.07,0.17
0004587814,715813,neutral,calm,-0.15,0.51
0698299191,782403,neutral,angry,-0.12,0.49
0408773512,926550,calm,neutral,0.04,0.39
3858722740,422969,neutral,polite,-0.12,0.24
1852815751,251287,frustrated,angry,-0.27,0.51
5403162875,542034,neutral,angry,-0.04,0.19
2617215016,757349,calm,angry,0.15,0.03
0164929499,931734,frustrated,polite,-0.27,0.45
2489860364,965878,calm,calm,0.08,0.74
2908977873,390819,neutral,angry,0,0.69
6888836358,349957,neutral,frustrated,-0.09,0.34
5292465529,594957,calm,angry,0.07,0.68
1567620826,880532,neutral,calm,-0.09,0.09
1356942666,390819,calm,neutral,0.09,0.06
2231828620,542034,neutral,neutral,0,0.26
2646448808,204674,neutral,frustrated,-0.09,0.51
0244711297,347606,neutral,angry,0,0.01
8688543507,391212,neutral,calm,-0.02,0.42
5941773360,171021,neutral,frustrated,0,0.23
1885918488,126555,calm,neutral,0.11,0.06
7210376837,290097,neutral,neutral,-0.02,0.53
6860429508,390819,calm,polite,0.04,0.57
6565077632,251287,neutral,calm,-0.1,0.65
0028116487,696673,neutral,polite,-0.08,0.21
1574660319,594957,neutral,angry,-0.05,0.23
2341489069,880532,neutral,calm,-0.03,0.62
4723217884,537208,neutral,frustrated,-0.17,0.2
8037411744,645129,neutral,neutral,-0.04,0.25
1909315123,542034,neutral,calm,-0.07,0.27
4806105556,901589,neutral,neutral,-0.1,0.1
9867548614,422969,calm,frustrated,0.13,0.06
1152888432,233571,neutral,frustrated,-0.25,0.31
6757716165,181820,calm,angry,0.1,0.26
9025859512,852493,neutral,frustrated,-0.19,0.14
3099904094,349957,neutral,polite,0,0.37
7065333742,926550,neutral,angry,0,0.39
2138554160,686999,neutral,angry,-0.02,0.34
8807579972,757349,calm,calm,0.03,0
2115724172,347606,neutral,neutral,-0.1,0.27
7177682544,901589,calm,neutral,0.03,0.16
6007750243,645129,neutral,calm,-0.05,0.21
9916440891,696673,neutral,angry,-0.03,0.24
8931488117,926550,calm,polite,0.08,0
0285872665,782403,neutral,calm,-0.1,0.22
5227099919,926550,neutral,neutral,0,0.21
6318162051,422969,frustrated,polite,-0.29,0.07
2680481962,882260,calm,calm,0.07,0.58
6532607640,422969,calm,calm,0.02,0.2
8009092956,251287,neutral,neutral,-0.25,0.03
4416852233,542034,calm,frustrated,0.09,0.38
8259382713,757349,neutral,angry,-0.17,0.32
1765808092,931734,neutral,frustrated,-0.04,0.37
3144085521,645129,calm,calm,0.11,0.21
7252849057,645129,frustrated,calm,-0.3,0.08
6901295904,782403,neutral,frustrated,0,0.18
6406806754,349957,neutral,neutral,0,0.34
1152841380,926550,neutral,neutral,-0.03,0.13
8943706898,663804,neutral,calm,-0.07,0.25
1286975658,819946,neutral,calm,0,0.4
8897162588,686999,neutral,frustrated,-0.12,0.55
3519540968,784648,neutral,frustrated,0,0.07
2950155979,422969,neutral,neutral,-0.12,0.22
6074184380,663804,neutral,neutral,0,0.26
2579245624,645129,neutral,frustrated,-0.08,0.51
1589048482,696673,calm,frustrated,0.04,0.19
1797691475,192245,calm,angry,0.08,0.35
8971220589,819946,neutral,calm,-0.16,0.2
8646525394,349957,neutral,angry,-0.05,0.17
0349298992,391212,calm,frustrated,0.1,0.24
0124921990,926550,neutral,polite,-0.02,0.33
7274946822,784648,calm,calm,0.05,0.09
4377594716,422969,neutral,polite,-0.04,0.32
0916141562,149315,neutral,polite,-0.01,0.19
7002981480,880532,calm,polite,0.43,0.02
7417032874,645129,neutral,frustrated,-0.13,0.12
7908218136,696673,calm,frustrated,0.11,0.02
6652643630,645129,neutral,angry,-0.15,0.25
2885863889,192245,calm,angry,0.09,0.59
4241671863,819946,neutral,neutral,-0.09,0.01
8502163449,349957,calm,polite,0.14,0.27
8505200817,391212,neutral,angry,0,0.24
2891938976,880532,neutral,frustrated,0,0
7151831803,390819,calm,polite,0.05,0.45
5505014538,715813,neutral,polite,0,0.4
9985140841,926550,neutral,calm,-0.04,0.2
6030722493,686999,neutral,calm,-0.07,0.18
3250924452,880532,neutral,angry,-0.11,0.17
9550752104,882260,calm,neutral,0.1,0.2
3482464830,149315,calm,calm,0.24,0.04
4367348751,696673,neutral,neutral,-0.05,0.1
1483057112,391212,neutral,frustrated,-0.16,0.04
0369436965,422969,calm,neutral,0.01,0.46
7473599218,149315,calm,angry,0.06,0.37
3482106201,251287,calm,neutral,0.06,0.04
2836711344,782403,calm,angry,0.06,0.27
9812212680,542034,neutral,calm,-0.21,0.03
9814169284,757349,calm,neutral,0.14,0.11
2406283191,882260,neutral,frustrated,-0.03,0.39
2203622082,819946,neutral,frustrated,-0.14,0.17
3222990735,931734,calm,frustrated,0.08,0.31
8444444828,965878,calm,calm,0.03,0.38
2108333386,290097,calm,angry,0.06,0.49
4355503019,149315,neutral,angry,-0.03,0.47
7657211895,757349,calm,calm,0.11,0.34
6489227011,594957,neutral,polite,-0.12,0.68
3512280672,204674,neutral,polite,-0.08,0.56
5869940622,663804,calm,angry,0.17,0.14
4633464912,645129,calm,polite,0.12,0.04
1746979607,542034,calm,frustrated,0.1,0.43
6982659140,347606,neutral,neutral,-0.1,0.28
3256707579,696673,calm,polite,0.21,0.17
3730154972,192245,calm,calm,0.05,0.08
6606952927,784648,neutral,angry,-0.08,0.56
2913924991,696673,frustrated,frustrated,-0.32,0.28
8985676953,192245,calm,frustrated,0.01,0.25
6051837503,663804,neutral,frustrated,0,0.11
5503083666,645129,calm,calm,0.06,0.19
4159369410,819946,calm,frustrated,0.06,0.32
2661075187,149315,neutral,neutral,-0.08,0.45
2600260910,782403,frustrated,neutral,-0.32,0.47
2379448776,349957,neutral,angry,-0.06,0.23
3625791382,251287,calm,neutral,0.03,0.35
2547063095,391212,calm,frustrated,0.05,0.09
9410833334,880532,neutral,polite,-0.02,0.28
6171015031,757349,neutral,polite,-0.05,0.15
4561672564,926550,calm,frustrated,0.06,0.38
8915582381,782403,calm,neutral,0.1,0.15
4736840022,290097,calm,frustrated,0.24,0.24
2237287661,349957,calm,frustrated,0.25,0.21
3949332690,390819,calm,calm,0.11,0.51
1205527857,931734,calm,neutral,0.17,0.16
5452416063,391212,neutral,calm,-0.23,0.13
5197231079,782403,calm,angry,0.05,0.03
1304160316,422969,neutral,calm,-0.12,0.53
7116157273,293576,calm,calm,0.2,0.33
4624279867,686999,calm,angry,0.12,0.5
2064147009,965878,neutral,neutral,0,0.23
9081681648,782403,calm,calm,0.03,0.45
1531879729,882260,neutral,calm,-0.12,0.3
6356003443,290097,neutral,frustrated,0,0.18
0635173784,926550,neutral,angry,0,0.16
2275412977,931734,calm,calm,0.23,0.18
7187467745,204674,calm,angry,0.09,0.11
0333885267,965878,neutral,polite,-0.05,0.5
9739390322,204674,neutral,frustrated,-0.04,0.44
4598734236,293576,calm,polite,0.14,0.26
5614887597,171021,neutral,polite,-0.04,0.05
4728315975,126555,calm,angry,0.03,0.53
5018668396,537208,calm,polite,0.08,0.55
7450085028,901589,calm,neutral,0.2,0
0233603443,686999,calm,neutral,0.03,0.44
7442112695,882260,neutral,frustrated,-0.03,0.19
7358505370,422969,calm,neutral,0.24,0.15
1661408205,715813,neutral,calm,-0.01,0.43
1361690384,784648,calm,frustrated,0.01,0.56
4170423029,422969,neutral,polite,0,0.38
6490349725,882260,calm,polite,0.08,0.31
6137657306,251287,neutral,polite,-0.24,0.08
9927545546,542034,neutral,neutral,-0.11,0.23
8061645751,757349,calm,frustrated,0.1,0.65
4565501488,931734,neutral,angry,-0.01,0.04
5285993443,965878,calm,polite,0.22,0.7
8964239511,293576,calm,angry,0.06,0.46
8566871161,422969,calm,neutral,0.04,0.2
8777678803,347606,neutral,angry,-0.06,0.21
0905600606,171021,calm,neutral,0.01,0.08
7293354812,126555,neutral,neutral,-0.07,0.58
9001080118,537208,neutral,neutral,-0.03,0.49
9025228897,542034,calm,frustrated,0.08,0.77
7196265895,901589,neutral,frustrated,-0.1,0.36
2423265753,233571,calm,frustrated,0.11,0.57
1033823685,251287,neutral,polite,-0.16,0
1560731801,757349,neutral,neutral,-0.05,0.61
3333139679,181820,neutral,neutral,-0.02,0.34
7715755246,149315,neutral,neutral,-0.12,0.75
5007669994,852493,neutral,polite,-0.03,0.41
7813235037,422969,neutral,polite,-0.02,0.01
3728320909,633922,calm,calm,0.05,0.48
8288589162,719115,neutral,frustrated,-0.24,0.39
2631144078,309976,calm,angry,0.1,0.01
4396640451,250675,neutral,polite,-0.23,0.12
5270862294,931734,neutral,angry,-0.01,0.2
2951842288,213093,calm,frustrated,0.16,0.16
0777934134,519294,calm,polite,0.07,0.24
0789605690,910145,calm,calm,0.1,0.03
7781356755,422969,neutral,polite,-0.17,0.52
0400511844,882260,calm,angry,0.08,0.42
8980452691,965878,frustrated,calm,-0.38,0.24
0112234713,293576,neutral,polite,-0.01,0.03
0440115346,347606,neutral,neutral,-0.06,0.59
4634242683,149315,neutral,neutral,0,0.25
4032819911,251287,neutral,neutral,-0.02,0.16
0138798645,784648,neutral,frustrated,-0.01,0.21
2139724314,965878,neutral,neutral,-0.02,0.59
0520740007,594957,neutral,neutral,-0.1,0.49
6810847880,757349,neutral,angry,0,0.25
1271005816,293576,neutral,frustrated,-0.1,0.39
9944054653,715813,neutral,polite,-0.15,0.21
6575846260,422969,neutral,frustrated,-0.03,0.14
5715731646,149315,neutral,polite,-0.1,0.04
7193626219,251287,neutral,angry,-0.11,0.36
4320185408,171021,frustrated,neutral,-0.33,0.59
7965549100,149315,neutral,polite,-0.12,0.44
3048880084,126555,neutral,calm,0,0.16
7832749701,293576,neutral,polite,-0.17,0.26
2174027112,686999,calm,calm,0.44,0.28
1278067580,931734,frustrated,neutral,-0.36,0.14
4806556798,251287,neutral,calm,-0.13,0.41
2396877562,901589,neutral,frustrated,-0.1,0.46
5602201576,852493,neutral,calm,-0.22,0.08
4901161667,882260,neutral,polite,-0.21,0.67
6329669007,233571,calm,neutral,0.01,0.16
8862663911,633922,neutral,frustrated,-0.04,0.32
4674020435,719115,calm,neutral,0.16,0.24
2363192809,715813,neutral,neutral,-0.12,0.24
6227152074,686999,neutral,calm,-0.18,0.08
2936396672,347606,calm,polite,0.09,0.01
3876264176,422969,neutral,polite,-0.09,0.15
1598849618,542034,neutral,calm,-0.04,0.39
4353737399,171021,neutral,calm,-0.03,0.09
1071237526,852493,calm,angry,0.15,0.49
6023333564,149315,neutral,polite,0,0.12
4844571576,251287,neutral,angry,-0.17,0.1
7437943868,347606,neutral,calm,0,0.09
0607499611,309976,neutral,angry,-0.07,0.1
1588930398,126555,neutral,calm,-0.11,0.17
2703873082,633922,frustrated,neutral,-0.31,0.17
6545281559,784648,calm,polite,0.04,0.21
5644228625,181820,neutral,calm,0,0.53
2524474518,719115,neutral,neutral,-0.14,0.04
8729379350,293576,neutral,polite,0,0.14
2412662523,347606,frustrated,angry,-0.26,0.03
0299231018,171021,calm,frustrated,0.06,0.13
8338660717,309976,neutral,frustrated,-0.09,0.27
9092260431,422969,neutral,frustrated,-0.03,0.56
4990841055,149315,calm,calm,0.06,0.11
4640670609,784648,neutral,angry,-0.21,0.03
5912944414,686999,neutral,angry,-0.08,0.12
5038474962,149315,neutral,neutral,-0.12,0.02
0188153958,126555,calm,neutral,0.09,0.23
3655593421,931734,calm,calm,0.03,0.51
1103467992,293576,neutral,frustrated,-0.06,0.17
0863138482,784648,neutral,neutral,-0.12,0.36
8469617648,422969,neutral,neutral,0,0.72
0891314294,293576,calm,neutral,0.3,0.33
3600982480,537208,neutral,polite,-0.12,0.41
5308869452,233571,neutral,calm,-0.11,0.27
2138800376,852493,calm,calm,0.06,0.58
8438919405,633922,frustrated,angry,-0.39,0.48
0753241801,293576,neutral,calm,-0.09,0.1
3437955542,149315,neutral,polite,-0.08,0.31
2894942088,757349,neutral,calm,-0.04,0.18
0143877568,171021,frustrated,frustrated,-0.41,0.03
1257819154,233571,angry,frustrated,-0.53,0.25
6171204353,901589,neutral,frustrated,-0.09,0.22
7697823348,181820,frustrated,frustrated,-0.32,0.2
1332249093,347606,neutral,angry,-0.19,0.69
9462518702,633922,neutral,angry,-0.19,0.07
9176303155,171021,calm,calm,0.03,0.44
4062825417,126555,neutral,neutral,-0.18,0.63
5687310105,233571,neutral,polite,-0.06,0.27
5395622298,719115,neutral,neutral,-0.13,0.16
6605850417,309976,neutral,polite,-0.16,0.55
8005334705,901589,frustrated,angry,-0.31,0.37
7635073204,181820,neutral,frustrated,-0.14,0.16
1846165236,250675,neutral,calm,-0.14,0.3
6883077200,251287,calm,angry,0.13,0.16
9822052385,181820,calm,neutral,0.16,0.17
4766099546,422969,,polite,-0.5,0.2
6820583551,633922,neutral,frustrated,0,0.25
2304832380,719115,calm,neutral,0.38,0.16
4276522005,309976,neutral,calm,-0.03,0.12
0924505276,250675,neutral,polite,-0.16,0.15
5929253623,422969,neutral,neutral,-0.21,0.44
8861707995,251287,neutral,neutral,-0.01,0.62
9124318749,686999,calm,neutral,0.02,0.22
1212216166,757349,calm,frustrated,0.03,0.27
8851303640,965878,calm,angry,0.04,0.17
2926987396,537208,frustrated,neutral,-0.42,0.11
1474461819,715813,neutral,polite,-0.16,0.2
1360721375,901589,neutral,polite,-0.07,0.49
1725556195,181820,neutral,neutral,0,0.78
7866423910,633922,neutral,angry,-0.23,0.42
1487903984,309976,calm,calm,0.11,0.24
2493238673,250675,neutral,neutral,0,0.04
6658266117,594957,calm,frustrated,0.04,0.38
0044201418,347606,calm,angry,0.14,0.33
1560808206,965878,neutral,polite,-0.06,0.19
7480189976,171021,calm,calm,0.01,0.31
6363170199,715813,neutral,frustrated,-0.02,0.12
4623564746,882260,neutral,neutral,-0.1,0.41
3048390170,757349,neutral,neutral,-0.15,0.26
9623388303,126555,neutral,calm,0,0.33
1431010082,251287,neutral,calm,0,0.57
6949223610,931734,calm,angry,0.01,0.5
5734505639,537208,neutral,neutral,-0.09,0.81
4810990636,719115,neutral,polite,0,0.36
3797430448,250675,neutral,polite,0,0.61
3557693191,213093,neutral,frustrated,-0.05,0.64
5243503481,784648,calm,neutral,0.08,0.36
1803473414,251287,neutral,frustrated,0,0.3
2063142071,519294,neutral,angry,-0.04,0.5
5566677967,233571,calm,frustrated,0.09,0.34
5702665849,882260,neutral,polite,-0.09,0.6
1369269893,715813,neutral,neutral,0,0.11
7545742588,204674,neutral,polite,-0.06,0.74
3722670236,171021,neutral,neutral,-0.21,0.17
6824161663,126555,neutral,calm,-0.1,0.22
9407275501,309976,neutral,neutral,-0.21,0.32
7757003325,931734,neutral,polite,-0.23,0.73
9982271221,784648,neutral,calm,0,0.1
6565746861,347606,calm,frustrated,0.29,0.18
0899366147,910145,calm,neutral,0.11,0.36
5471260247,126555,calm,neutral,0.07,0.44
4663899060,715813,neutral,angry,-0.08,0.32
3628219878,181820,calm,neutral,0.16,0.02
6121033173,422969,calm,frustrated,0.05,0.08
5932954370,251287,calm,polite,0.17,0
1560864122,784648,neutral,angry,0,0.05
2878255662,422969,neutral,angry,-0.07,0.24
3532357667,686999,neutral,calm,-0.19,0.04
0873151335,149315,calm,calm,0.1,0.74
8503133831,251287,neutral,neutral,-0.02,0.29
7338845457,542034,calm,polite,0.15,0.19
5106102805,757349,neutral,frustrated,-0.02,0.28
4084124413,965878,calm,calm,0.04,0.21
7472570206,715813,calm,calm,0.07,0.58
9764620279,784648,neutral,polite,-0.13,0.11
5044859788,422969,neutral,polite,-0.03,0.15
1570725957,784648,calm,calm,0.39,0.25
8127279046,686999,frustrated,frustrated,-0.33,0.35
9153261425,757349,neutral,neutral,-0.17,0.49
3067054150,149315,neutral,polite,-0.09,0.27
6243715217,715813,neutral,calm,-0.14,0.07
2366421153,784648,neutral,calm,0,0.13
3145957348,882260,calm,neutral,0.1,0.14
7924182640,542034,neutral,calm,-0.09,0.15
6531334194,931734,calm,neutral,0.14,0.09
4465457653,965878,neutral,calm,-0.12,0.47
0608523615,594957,frustrated,calm,-0.26,0.72
7075582452,784648,neutral,calm,0,0.03
5862313097,715813,neutral,frustrated,-0.1,0.49
3957475334,882260,neutral,frustrated,-0.1,0.61
2324911751,784648,neutral,calm,-0.1,0.25
1725872298,757349,neutral,calm,-0.06,0.48
3259298730,931734,neutral,polite,-0.15,0.14
2409855258,542034,neutral,frustrated,0,0.41
9937284837,347606,neutral,frustrated,-0.08,0.79
9052042938,171021,neutral,neutral,-0.06,0.41
0189468601,537208,angry,angry,-0.53,0.29
3045436146,901589,neutral,polite,-0.03,0.19
0263235043,233571,neutral,neutral,-0.2,0.39
2960119423,422969,calm,polite,0.07,0.48
0482182734,715813,neutral,polite,-0.05,0.07
6219769449,686999,neutral,polite,-0.08,0.38
